Exercise_Type,Exercise_Name,Video_Link,Intensity,Duration,Weight_Loss_Goal,Steps
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,2-3 min,4 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,3-5 min,6 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,3-5 min,8 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,3-5 min,10 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,5-6 min,12 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,5-6 min,14 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,6-7 min,16 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,6-7 min,18 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,6-7 min,20 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,2-3 min,2 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,2-3 min,4 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,6 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,8 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,10 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,5-6 min,12 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,5-6 min,14 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,16 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,18 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,20 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,2-3 min,2 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,2-3 min,4 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,6 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,8 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,10 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,5-6 min,12 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,5-6 min,14 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,16 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,18 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,20 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,2-3 min,2 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,2-3 min,4 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,6 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,8 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,3-5 min,10 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,5-6 min,12 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,5-6 min,14 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,16 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,18 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,High,6-7 min,20 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Low,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,Medium,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,High,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,High,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,High,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Wrestling Takedowns,https://www.youtube.com/watch?v=yaF9j-8u4Ug,High,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
